year,month,social_buzz,search_interest,influencer_posts,price_index,sustainability_score,trend_momentum,season_spring,season_summer,season_winter,category_denim,category_formal,category_luxury,category_streetwear,category_sustainable,category_vintage,region_EU,region_LATAM,region_NA
2020,4,0.47367189081680144,28.085350889672892,16.13026274527089,105.05934177704724,0.4881384125893929,0.8337195915198831,True,False,False,False,False,False,False,True,False,True,False,False
2024,2,1.7707977217275628,49.36779779430964,17.762543995867507,111.24932844073852,0.5133657465537141,-0.48714297656389544,False,False,True,False,True,False,False,False,False,False,False,False
2022,7,-1.2122100237467663,34.505311614522036,14.027238836629985,112.72680576881488,0.18527827168274713,0.05449557715464238,False,True,False,False,False,False,False,False,True,False,False,True
2024,3,0.2086419064870071,22.33254509283449,12.879701298436887,95.81784641537745,0.6125530310450035,-1.0674231909764418,True,False,False,False,True,False,False,False,False,False,False,True
2019,7,-0.3461620686346983,65.38530026350197,7.936093057232124,104.70578341850347,0.6645276804577017,0.5865841159758453,False,True,False,False,False,False,False,True,False,False,False,True
2017,12,0.21881937104680035,49.937318098810124,10.686374253791554,102.53571521187764,0.6249139621612431,0.8725686809157047,False,False,True,False,False,False,False,False,False,True,False,False
2021,2,-0.031584749213130925,54.47614402446433,13.664450658031637,97.22585098773274,0.5417239269329173,-0.9419796597530112,False,False,True,False,False,False,True,False,False,False,False,True
2023,12,-0.979378004189292,8.74777261992277,9.332498277523767,108.73589281197273,0.4101166332649666,0.14383739415156346,False,False,True,False,False,True,False,False,False,False,False,True
2025,9,-0.4183850696159234,38.17463043690097,11.590700793242108,100.87203191663676,0.15739195334848916,-0.8241933387090763,False,False,False,False,True,False,False,False,False,False,False,False
2022,5,1.1171058114560313,52.00902115637985,13.868100588224337,116.79863607809946,0.47361342441742194,0.47573549968692735,True,False,False,False,False,False,False,True,False,False,False,True
2025,12,-2.1556068785835505,87.20234486727657,10.650321506083,101.76130379383153,0.7588809348178092,1.7356236356474142,False,False,True,False,False,False,False,False,False,False,False,True
2025,6,1.8112676815591198,30.018238558852065,7.572137082668817,94.35371531431423,0.5163241276449454,-0.8715136696348803,False,True,False,False,False,False,True,False,False,False,False,True
2025,4,-0.3864728727169088,56.903370098094335,12.602971860668076,94.65693480169926,0.7597020137082717,0.31911691264681086,True,False,False,False,True,False,False,False,False,False,False,True
2017,12,-0.053342962246727924,64.5524221010897,14.926115920845087,92.36397950990849,0.3204968140802614,-0.7693819076064597,False,False,True,False,False,False,False,False,True,False,False,False
2020,7,1.13138676195831,33.720829105070976,12.229944071213092,100.64159373175777,0.5500111968298655,-0.06424481845343902,False,True,False,False,False,False,False,False,True,False,False,True
2022,10,-0.31009530858943096,68.16987792140208,11.179521750439442,88.77852852883551,0.7259374901289409,1.5225953858547296,False,False,False,False,False,False,True,False,False,False,False,False
2021,7,1.4860388935151474,43.68732730992089,3.611212414914858,99.74959734598562,0.7036887233271726,-0.995600052234834,False,True,False,False,False,False,False,True,False,True,False,False
2017,3,1.8722346756364532,51.8624784820007,16.6838502909742,112.88955148348977,0.5794294502952008,0.6161901292127211,True,False,False,False,True,False,False,False,False,False,False,True
2017,5,-1.396872909282786,43.37632796978006,7.81822039826008,102.11661795704399,0.7115889499761875,-0.5335150599859272,True,False,False,False,False,True,False,False,False,False,True,False
2020,8,1.6219241279552312,53.36510683164163,12.065682966647422,93.98032316677616,0.3412175612000441,2.3086545167267882,False,True,False,False,False,False,True,False,False,False,False,True
2022,12,-1.399405718282421,75.60286886250995,7.659401231460311,88.36157733121402,0.819102924502727,0.4057987538214289,False,False,True,False,False,False,False,True,False,True,False,False
2025,6,0.7428273399555535,41.24294866615823,11.60974311178766,104.978620047844,0.5302530582948056,1.352400051381753,False,True,False,False,False,False,True,False,False,False,False,True
2022,9,0.022480296153736364,40.915403725125,4.925074036306579,98.77998379027946,0.9598786502340946,-1.3063132338003884,False,False,False,False,True,False,False,False,False,False,False,True
2019,12,-1.8104457043583122,55.78727701807967,9.104086929499285,103.12421199173612,0.397119310812714,-1.758971956244352,False,False,True,False,False,False,True,False,False,False,False,True
2021,12,-0.06300501583677695,52.910261742409865,5.682328046676275,110.8438351969084,0.6275380742704408,-0.831067664648249,False,False,True,False,False,False,True,False,False,False,False,False
2022,4,-0.5520262681594221,66.35860381060772,7.576038483630636,100.60028209793207,0.5199939291165051,0.4605510946343112,True,False,False,False,True,False,False,False,False,True,False,False
2021,5,0.38762577151474775,50.28237644871571,13.749486086702847,88.61279916286391,0.7231997031043524,0.3988543514128821,True,False,False,False,False,False,False,False,False,False,False,True
2021,3,0.14623705696550768,47.51135217348381,6.787856820211756,103.66317903692435,0.8660933779867734,1.4992207445612984,True,False,False,False,False,False,True,False,False,True,False,False
2023,1,0.24872226031901956,45.94158197730085,5.007387217448065,99.76282408862902,0.548898283489266,0.0945569100143128,False,False,True,False,False,True,False,False,False,False,False,True
2022,12,0.17723014526811154,53.14523951463421,11.348676147692943,105.96932186794326,0.822795329490118,1.2131249279356775,False,False,True,False,False,False,False,False,False,False,False,True
2020,11,1.3298732484184317,32.83099643319774,11.93018402425183,100.53603473440386,0.49529761571415687,-0.10879966192537474,False,False,False,False,False,False,False,False,True,False,False,True
2024,7,0.07579154996435276,73.16087072000786,13.260119109439673,103.34749542327305,0.5481237166159189,-0.8558899223922698,False,True,False,True,False,False,False,False,False,False,True,False
2020,9,0.3374931388188395,57.98601959356786,9.368787475177244,91.8918270072506,0.5087479039487796,1.2396324781502501,False,False,False,False,False,True,False,False,False,False,True,False
2021,5,1.1526828774815703,83.56922952480518,17.967307190421785,93.38032115549264,0.6975257426870887,-0.7941456625874695,True,False,False,False,False,False,False,False,False,False,False,True
2020,7,-4.389114584864837,45.03700397293337,6.935903726131189,93.90811336736861,0.5231852246876095,-0.7341009002301818,False,True,False,False,False,False,False,True,False,False,False,False
2018,7,0.8973614590200242,70.7906648057912,9.64864420135727,111.28895756130905,0.45455517776146265,-0.22493437716977951,False,True,False,False,False,False,True,False,False,False,False,True
2018,7,1.813736070314719,66.51286960071934,9.023341151857311,104.82400157290311,0.7275228909432268,-0.08516918775752377,False,True,False,False,False,False,False,True,False,False,False,False
2022,2,-0.6671505137683704,55.071588822594954,14.545066267973251,105.20108556464227,0.39136671081287866,2.132058985715884,False,False,True,False,False,False,True,False,False,False,False,False
2024,5,-0.7610339036267858,66.99969904337314,15.52244243550268,99.25479363277032,0.32907896239492845,0.3446744203613738,True,False,False,False,False,False,True,False,False,False,False,False
2017,11,0.9010788402376559,79.00721598118511,9.729439500269722,103.61606237693506,0.2820108589578946,1.26792350634002,False,False,False,False,False,False,False,True,False,False,False,True
2017,2,0.14587197828259946,47.56774368537077,8.351903921898082,89.57728869529956,0.45597993863907316,0.7075293079967273,False,False,True,False,False,False,False,True,False,False,False,True
2024,3,0.4144233294786382,80.2310954567416,14.031312125095878,106.05498864907567,0.5986300699042638,-1.2777424256543939,True,False,False,False,False,False,False,True,False,True,False,False
2025,8,-0.0849898009367489,28.33280988270664,12.097324556782157,90.5045354343934,0.7539743761915403,-0.9585636252205919,False,True,False,False,False,False,False,False,True,True,False,False
2025,11,1.3152366287442812,53.46159192432916,13.912900680828466,88.23635580494738,0.8292814420761421,1.5436493173836279,False,False,False,False,False,False,False,True,False,False,False,False
2020,10,-0.733118331282596,50.13817538948134,11.838549326800518,97.98089657835226,0.7850571087178486,0.8811605101631488,False,False,False,False,False,False,False,False,True,False,False,True
2020,5,1.0072990673581124,53.22656351632195,13.062580355833187,81.35619234762001,0.3551649960741793,-0.6700906926250441,True,False,False,False,False,False,False,False,False,True,False,False
2025,8,-0.09089614008213873,72.07509951006317,9.694624083611657,97.7501981426241,0.3920222197157408,0.320278190699021,False,True,False,False,False,False,False,False,False,False,False,False
2022,3,-1.3234254267632044,58.062947422909154,10.948346481677234,104.04744902117842,0.5581194402184114,0.9810280981395949,True,False,False,False,False,False,True,False,False,False,False,False
2020,6,-0.43345532977786516,22.682816226687354,8.636381810145583,96.84705352160661,0.4774174233097956,1.126931916660077,False,True,False,False,False,False,True,False,False,True,False,False
2017,7,-0.5434503273034238,56.313185295085546,17.68719080265485,108.2305422334196,0.3377363645267619,1.4056916228062777,False,True,False,True,False,False,False,False,False,True,False,False
2024,12,1.1445933388273806,17.41702790216617,13.102348763188255,99.12569671923134,0.5344790343201606,0.7700219908959701,False,False,True,False,False,False,True,False,False,False,False,False
2024,3,0.6212516108950558,68.22025773339398,13.855050247731997,88.00345435190354,0.5246078451763867,-0.42735477156733853,True,False,False,False,True,False,False,False,False,True,False,False
2020,9,-0.2484232079710333,30.57440484752901,7.739854712482959,96.63642850074034,0.5361996149882293,-0.3272879113805561,False,False,False,False,False,False,False,True,False,True,False,False
2023,7,1.44771298327407,61.527256060108975,15.574740332888577,102.92813536614865,0.4038661391890182,-1.2350089868939376,False,True,False,False,False,False,False,True,False,False,False,True
2022,10,1.966868642912667,41.9991821708454,8.967007164182341,114.85683535250595,0.5311033220483333,1.3576491329094167,False,False,False,False,False,False,False,True,False,False,False,False
2023,3,0.7611505498063198,37.25538447296173,17.781843421104725,99.06842954165069,0.1448657928673323,-1.3335486135636627,True,False,False,False,False,False,True,False,False,False,False,True
2023,4,0.973740293431332,57.78754157639662,10.768968666660236,109.34791144662775,0.4042365395504823,0.5310427995074826,True,False,False,False,False,False,True,False,False,False,False,True
2017,4,1.9143254086037818,66.58988412691942,9.091380686242026,101.86456234981397,0.8830750362504604,-0.7880996460025648,True,False,False,False,False,False,False,False,True,True,False,False
2024,1,-0.059854397695851456,22.034402033669213,13.564195432924848,93.19325699237561,0.31294523863357515,-0.14404050672466737,False,False,True,False,False,False,False,False,True,False,False,True
2019,2,-0.39779540582557266,80.65935456818914,10.012338730668471,116.17914254997663,0.48539759110822756,1.6450252236564493,False,False,True,True,False,False,False,False,False,False,False,True
2019,3,1.3749077114679673,54.94993030998439,17.09835848941595,113.79798696859787,0.6033827403953149,-1.2995970521782207,True,False,False,False,False,False,False,False,False,False,False,True
2023,10,0.1646876198197184,46.84916340502701,12.638662245500313,95.68729844662546,0.0322767272517831,-2.1455184718620557,False,False,False,False,False,True,False,False,False,False,False,True
2022,8,1.498420275650323,47.15384443990402,7.1046517233932995,98.31833694944102,0.22408591150677792,-1.4541194953032948,False,True,False,False,False,False,False,False,True,False,False,True
2021,6,-0.17160059837507027,52.097511425224724,5.546369343833522,94.50811086810732,0.8281097268418725,0.014633305665380455,False,True,False,False,True,False,False,False,False,True,False,False
2021,1,-0.07920404098801156,59.51093534118548,12.551840876250358,101.83702955077958,0.5769393643301578,1.3688815309003928,False,False,True,False,False,False,False,True,False,False,False,True
2021,10,0.8496702524484937,41.39089754450875,15.833853583000657,106.5217124559007,0.552959917029045,-1.0152870625376953,False,False,False,True,False,False,False,False,False,False,False,True
2021,9,-0.26477177090473386,59.08898761470195,12.327388713252038,92.34522421101612,0.4040409305589111,-2.9530954287447893,False,False,False,False,False,False,True,False,False,False,False,False
2019,5,-0.3538300375674132,31.872878061436506,12.006223468675298,97.31989880594945,0.26912266838480214,1.9947695091303101,True,False,False,False,False,True,False,False,False,True,False,False
2021,3,-0.08557267978862526,42.186476575051486,9.90768874302964,104.88635820709463,0.43136725781592944,0.5517840822874117,True,False,False,False,False,False,True,False,False,True,False,False
2020,12,-0.03670719561899534,21.741875570942554,10.70171642493115,105.24603965454472,0.6369964880378506,-0.28780229194835394,False,False,True,False,False,False,True,False,False,True,False,False
2017,9,1.148495298580351,60.05332185487387,15.610014967312551,105.0256751714116,0.6597435777011131,1.1849839904909205,False,False,False,True,False,False,False,False,False,True,False,False
2017,2,-1.7817324991011003,30.465178923499515,14.572238604435839,90.47725601355332,0.6725984054500439,1.109187575735034,False,False,True,False,True,False,False,False,False,False,False,True
2024,8,-0.49302425538241845,52.4582115361406,16.972443134526475,105.04951355265348,0.7485538000220351,1.3262197622576775,False,True,False,False,False,False,False,True,False,False,False,True
2024,3,-0.9453826793598152,43.41725990080075,17.469915119408235,97.05546284188952,0.5046438486007349,-2.1291789717047367,True,False,False,False,True,False,False,False,False,True,False,False
2019,5,-1.5112226864959049,34.456080678968476,21.92980073815047,110.30138268340635,0.8395849895152343,0.31755901349310944,True,False,False,False,False,False,False,False,False,False,False,True
2020,3,0.6323153404675466,45.032294089217764,10.22307067253233,113.95792388782826,0.5990894701486895,-0.630096707424706,True,False,False,False,False,False,True,False,False,True,False,False
2020,3,1.1368686334505633,50.50415430367366,16.025958158264917,94.75106455965529,0.5142435547917247,-0.9638189322675995,True,False,False,False,False,False,True,False,False,False,True,False
2020,10,-0.07619893871980389,50.62049245521309,18.657802338569464,109.78218789985851,0.5992838436781069,-0.9847612766712409,False,False,False,False,False,False,True,False,False,False,False,True
2025,2,0.4267689222175041,49.801646362271626,16.486744929091568,89.72533004698252,0.5101297324500079,1.4866200392743552,False,False,True,False,False,False,False,False,True,False,False,False
2020,5,0.29005009166375534,41.55826392977434,12.834341770463325,97.93720558343867,0.23555005566816395,1.7105759089922536,True,False,False,False,False,False,False,False,True,False,False,False
2021,9,0.1325697098956523,31.550832676126646,10.159005304375748,102.6025887384169,0.7080686090244107,0.4084283126590545,False,False,False,False,True,False,False,False,False,True,False,False
2024,1,-0.17835143451090235,58.653279658979756,8.513509467795478,99.45597635080867,0.31301754910446866,-0.47728276587010215,False,False,True,False,False,False,True,False,False,False,False,True
2023,4,-0.47441459536584457,42.35713692090853,17.595399675589608,92.35628594596658,0.3997519625768633,-0.7586657293387521,True,False,False,False,False,True,False,False,False,False,False,True
2022,11,-1.1143896530507154,72.82339114253303,10.847837407100002,92.60475362510574,0.5187759944648114,-1.5871938013873703,False,False,False,False,False,False,False,False,False,False,False,False
2024,12,-1.0369939046587182,40.679048424139495,14.018605846640947,103.5108143167648,0.5713695559959487,1.468427763679853,False,False,True,False,False,False,False,True,False,False,False,True
2018,10,0.011424515361312802,52.088448824894016,2.891012511408709,95.59780135180623,0.5796911054939173,0.28519795249377733,False,False,False,False,False,False,False,True,False,True,False,False
2024,12,-1.2319472220842016,56.87353215928792,11.941176933699404,92.29449689968,0.43105133636392406,-1.6085419264167173,False,False,True,False,False,False,False,False,False,True,False,False
2019,10,0.38749584781446095,48.958604497716735,14.623996723637907,91.85955664785209,0.4121339360703822,-0.3382457837825317,False,False,False,True,False,False,False,False,False,False,False,False
2022,4,0.8067798305481017,41.900912321108905,9.525948306118062,90.67225823296084,0.7605280258627654,0.6095856814126602,True,False,False,False,False,False,False,False,False,False,False,True
2022,7,-0.03002344780847147,64.1742728775382,16.376224465725844,87.55321050542238,0.4360245645229153,-0.405059694689822,False,True,False,False,False,False,False,True,False,False,False,True
2017,4,-1.054842334318573,43.49249538637436,10.974573887731102,86.56488681567191,0.4494114570760599,-0.7354468177922702,True,False,False,False,False,False,True,False,False,False,False,False
2021,4,-0.3659042451374545,21.846260358188985,10.92648380028573,97.70249968982053,0.8275007524256549,0.13671163729453326,True,False,False,False,False,False,False,False,True,False,False,False
2025,5,0.8923733745114522,41.63041987180711,3.5615563573116775,88.37190017180403,0.6715774848298197,-0.213093385083063,True,False,False,False,True,False,False,False,False,False,False,False
2025,8,-0.20021280962249907,55.809140843968194,10.17344274706306,92.95496668198462,0.7769291109362402,-0.9640399246508281,False,True,False,False,False,False,False,False,False,False,False,True
2022,2,1.5790031115898886,80.71109845789907,17.13076761003947,104.42532118076724,0.7630083792465194,-0.6952093666633166,False,False,True,False,False,False,False,True,False,True,False,False
2021,2,0.7480022627358979,64.65474096017947,8.761381937033324,93.23872282176143,0.3685670160285005,-1.2173925901246845,False,False,True,True,False,False,False,False,False,False,False,True
2020,11,2.4112440396396844,56.208626161085995,13.450820813866471,96.92067850203291,0.26980309823698884,0.8667729543670075,False,False,False,False,False,False,False,False,True,True,False,False
2017,3,0.08901225367902267,60.097424075622015,6.798118395004434,99.0639875882243,0.846727639926989,-0.4308181540440489,True,False,False,True,False,False,False,False,False,False,False,False
2017,2,0.1034571648936973,60.369231483843734,10.819508829020823,104.86391022537288,0.41055485684532367,-1.1333421031098903,False,False,True,False,False,True,False,False,False,True,False,False
2020,9,0.07292489171713287,47.7248506536007,12.036903203110889,84.48782311324,0.5446427284701217,0.18516293973401493,False,False,False,False,False,False,True,False,False,False,False,True
2022,7,-0.032391276781437675,47.32698585705465,14.309006498255545,99.55745147171803,0.530246872452874,-0.008720675213032339,False,True,False,False,False,False,True,False,False,False,True,False
2022,5,0.662145281490603,60.867131752478194,14.81128544326503,102.86394605671984,0.2896690172748214,1.4332175871290809,True,False,False,False,False,False,False,False,False,True,False,False
2021,8,0.7444087336977152,38.70581302350139,10.695843508165686,103.63423563083614,0.7724943834989992,0.8686680157067189,False,True,False,False,False,False,False,True,False,True,False,False
2024,1,0.8445708597164794,52.767628305841704,9.959186487822379,100.77047265285837,0.8008613600421308,-1.3279176906145855,False,False,True,True,False,False,False,False,False,True,False,False
2021,2,-0.12159859034654243,68.77191063770937,19.067634867523704,99.49142394115876,0.5289911463995807,-1.3384452777496652,False,False,True,False,False,False,False,True,False,False,False,True
2017,9,-1.2949669784744322,54.404889367275636,14.617769952075134,108.57619741280887,0.4054150448119331,0.48797285611316915,False,False,False,False,False,False,False,False,True,True,False,False
2020,7,0.3621249759426975,50.91464813650497,13.066856108694951,102.66177686585576,0.20778244749527103,-0.6397149071870721,False,True,False,True,False,False,False,False,False,False,False,False
2021,9,-0.20742823669681038,47.101804688627105,8.05092373854568,110.0747078096959,0.676237164077031,-0.639742943448223,False,False,False,True,False,False,False,False,False,False,False,False
2024,1,0.8130357368876219,49.65581945559219,14.31546344430534,99.03210601928733,0.19059328943134718,-0.3256689567781744,False,False,True,False,False,False,False,False,True,True,False,False
2018,9,1.6247850398997947,41.544122736533055,16.848462971901178,99.69024554818348,0.6638157643765036,-0.8618147129764268,False,False,False,False,False,True,False,False,False,False,True,False
2017,11,-0.1812234387919082,62.759203843536916,12.794193657368059,83.71418004537169,0.6507463510546605,1.022062493065567,False,False,False,False,False,False,False,False,True,False,False,True
2025,10,1.5160251245495246,41.91539737581359,13.914636749825261,81.7653462019289,0.6269433536470361,-0.719667077020741,False,False,False,False,False,True,False,False,False,False,False,True
2017,3,0.46155391796127865,63.10361303729546,7.762475550265181,91.68763836456759,0.8823738060810609,-1.005033731864265,True,False,False,False,True,False,False,False,False,True,False,False
2018,7,0.3495579486320601,82.81890495304066,14.816732896086194,109.10898866277064,0.5884804777371728,-0.25136046221523034,False,True,False,False,True,False,False,False,False,False,False,True
2025,3,-2.3499712152446164,17.205601315596027,20.155509559113483,101.80434495016416,0.3352528435158221,0.9939400434555947,True,False,False,False,False,False,False,False,False,False,False,True
2025,1,-0.6284376011821333,48.68475616313139,11.011393182338578,108.69366097652394,0.2683206054186867,0.4906354877829783,False,False,True,False,False,False,False,True,False,False,False,True
2025,11,1.0091119062550553,4.974082371659925,7.746053655242401,103.25689654832486,0.3106679595774342,0.0384080843685186,False,False,False,False,False,False,False,True,False,True,False,False
2024,12,0.28520592636575753,73.48655713181621,6.87221020045425,97.68753249406745,0.3137922824497371,-1.8860080994642394,False,False,True,True,False,False,False,False,False,False,True,False
2019,8,0.9038256886095176,54.116533540913146,11.20054139807851,108.93213829000378,0.6906463677086268,0.8749100602756985,False,True,False,False,False,False,False,False,False,False,False,False
2019,10,-3.4087120764716907,55.86970400641019,7.745035993740466,107.28315775854473,0.38447685462118564,0.1396500464804931,False,False,False,False,False,False,True,False,False,False,True,False
2020,3,-0.14397210922113055,53.692704234881525,7.480966285673876,105.45380981517336,0.7908416293978147,1.0118492412629496,True,False,False,False,True,False,False,False,False,False,False,True
2024,9,0.9653421122427754,54.627700469199354,16.911696174562813,107.40919138756854,0.4593753629387627,-0.3428677067016797,False,False,False,False,False,False,False,False,False,True,False,False
2018,9,-0.4901961134780198,45.62011607859984,13.849302752766345,92.44593639959288,0.3760791157131778,0.4728447798590435,False,False,False,False,True,False,False,False,False,False,False,True
2023,12,-2.0605289471243124,43.79576221473939,11.069966402278915,104.38910457466886,0.08431547843874854,0.6550668617746184,False,False,True,True,False,False,False,False,False,True,False,False
2021,1,-2.607365529068484,61.46144059027565,14.45191056203482,109.1399862634088,0.5662319787723326,2.4622187450424615,False,False,True,True,False,False,False,False,False,False,False,True
2019,3,-1.5051279426706532,33.95174129628114,14.69182249746428,98.90815814591642,0.4669673407471442,-1.4064802420048998,True,False,False,True,False,False,False,False,False,False,True,False
2022,6,1.4520881320393144,42.83061631148651,11.518166576544926,102.34962228460432,0.4517976448815453,0.5471149352947167,False,True,False,False,False,False,False,True,False,False,False,True
2019,10,2.138174470485208,51.36389012717715,14.815194110843269,112.95349961857909,0.58462725245266,-1.0766014982535788,False,False,False,True,False,False,False,False,False,True,False,False
2022,6,-0.4510012294467944,42.28416470266931,13.688608346409593,95.46084659397756,0.6539914985288829,1.3190344661661122,False,True,False,False,False,False,False,False,True,False,True,False
2018,7,-0.636569327379835,26.875079831260617,13.456102994050486,98.05991530769248,0.5514754607757678,2.637367541069991,False,True,False,True,False,False,False,False,False,False,False,True
2022,5,-0.20435943653628302,54.762772677543474,8.932272634652273,96.90752306499203,0.47539045177065536,-0.8522276007105466,True,False,False,False,False,True,False,False,False,False,True,False
2025,2,-1.4607253059719505,61.50687248026336,7.601963817203282,113.16948807290058,0.4976976755112475,-2.4119078277253156,False,False,True,False,False,False,True,False,False,True,False,False
2017,11,1.7111015603628703,73.68189109774794,7.082578807384843,97.88083156877376,0.6435317675683558,-0.45204189636327474,False,False,False,True,False,False,False,False,False,False,False,True
2025,10,1.341115611681286,43.390457684204044,6.473209873466033,89.11372723717851,0.7339215646282629,-0.6610775318194285,False,False,False,False,True,False,False,False,False,True,False,False
2019,7,-0.23971377853080178,43.84925573954242,12.774867107312637,104.19129574999731,0.5830496495902622,-1.3936257681498054,False,True,False,True,False,False,False,False,False,False,False,True
2022,3,0.02407740648391172,57.459310520009964,13.944425008439978,94.60121895870735,0.6628003428885911,1.3782779158359368,True,False,False,False,False,True,False,False,False,True,False,False
2018,3,-0.0010132325366156636,50.747000517829065,14.580261345093147,98.73917606086304,0.19412948453452766,0.9921043229151046,True,False,False,False,False,False,True,False,False,False,False,False
2023,9,0.8369227856241259,44.72053356763237,16.86186651232323,96.69459373488236,0.3656172402531763,-0.43512524610368397,False,False,False,False,False,False,False,False,False,False,True,False
2017,3,-0.2583203572711174,62.572836581380514,8.675928387344761,96.31300573936215,0.4129378221362727,1.2295697376796937,True,False,False,True,False,False,False,False,False,True,False,False
2024,2,-0.8406237071641448,47.02430086102106,11.26956795565221,102.77853222502014,0.6426601393318626,0.4172544718659806,False,False,True,False,False,False,False,False,False,False,False,True
2022,9,1.6519918374433393,53.99334476951843,13.64190284112889,107.21747142364337,0.3828911373043593,0.0739513036788835,False,False,False,False,False,False,False,False,False,False,False,True
2022,11,-0.27624838521399475,49.313569025852914,11.127614184827497,90.47582746122897,0.4418023342668089,0.4947297644723308,False,False,False,False,False,False,True,False,False,False,False,True
2024,6,-0.15802122874684088,48.427139183254496,9.271860814993092,87.76369424952183,0.6486239946692415,-0.9860560747762581,False,True,False,False,False,False,False,False,False,False,True,False
2022,12,-0.43779549837186593,36.976532389779294,7.216369234933311,80.90557354525188,0.8073331649169821,1.1812258363871515,False,False,True,False,False,False,False,True,False,True,False,False
2017,10,-2.771955630625928,71.6671294905964,6.948143125721181,108.1139325658834,0.6500867394423546,0.5856219858989308,False,False,False,False,False,True,False,False,False,False,False,True
2022,4,-0.5631000774803041,43.878368574832066,12.000304004944292,109.69928344851552,0.9254488894197768,1.2951557698269225,True,False,False,True,False,False,False,False,False,True,False,False
2022,8,0.40236534841982236,37.15827219454093,11.949073218920155,88.62511057860091,0.38469920540661173,-0.17799428088000593,False,True,False,False,False,False,False,False,True,False,False,False
2025,10,-0.20523217193736742,62.95697021618657,9.386790968723291,92.62733101063765,0.6364446749350459,-0.46134882729133975,False,False,False,False,False,True,False,False,False,False,True,False
2019,10,0.016505176200309918,68.73578251979251,8.783246312091705,104.71464649198376,0.29120665532359413,-0.7838033932533778,False,False,False,False,False,False,True,False,False,False,True,False
2023,6,-0.6576861087924688,38.64028031789267,11.138749299630415,105.29807900616322,0.661547290384787,0.6779680123724077,False,True,False,False,False,False,False,False,False,False,False,True
2018,9,1.7727899230910438,50.44586992743533,1.88626294950579,104.55689126099773,0.4691872196558417,1.2334481539361506,False,False,False,False,False,True,False,False,False,True,False,False
2023,7,0.30374250245132806,47.139201832878456,11.71959162260949,102.53563195124666,0.41377765546542233,0.16984381232799758,False,True,False,False,False,False,False,False,False,False,False,False
2024,11,1.6154302731785954,28.277487180460145,12.27992296267394,102.17322722394209,0.7335727655068116,-0.14729338595109662,False,False,False,False,True,False,False,False,False,False,False,True
2022,10,-0.2893349882529842,64.76962232499893,15.18253441132826,100.55506964910226,0.7100553212280223,-0.7951637696651995,False,False,False,False,False,False,False,True,False,False,False,False
2025,11,1.1508397491520586,51.6707759199662,13.170534130486825,103.84998896047263,0.43790021980807636,-3.3770974934763096,False,False,False,False,False,True,False,False,False,False,False,True
2020,9,0.03644372582630957,33.97126890976446,6.2944953874368474,110.6207104395973,0.7824946624359861,0.5732027808186728,False,False,False,False,False,False,False,False,True,True,False,False
